0.25010449549,0.735284132167,0.123840808298,0.124894747858
0.297701314239,0.713526258029,0.112984749887,0.346422465172
0.39740454659,0.401801195184,0.46346154024,0.649129328877
0.437092160431,0.359164743562,0.656888516743,0.561154685613
0.764337957557,0.798418954619,0.988449178414,0.868536986269
0.155559447979,0.390206228599,0.746958146343,0.0666150102536
0.807108864731,0.0918593754998,0.403534711103,0.00205109119488
0.988718756121,0.817016123314,0.929672876614,0.258973469914
0.37262746735,0.744649806994,0.398845399911,0.746602637991
0.076567579447,0.752563353946,0.502095493564,0.228944193007
0.537468720692,0.267309027656,0.299732499616,0.606010488067
0.70383844588,0.775133565147,0.661130902897,0.304460594699
0.377641183582,0.340239870251,0.0204753304012,0.877975439426
0.170798697622,0.534984696949,0.946444761852,0.533751540779
0.283547878666,0.251513152811,0.222911480287,0.718557445064
0.0354895624437,0.833190227756,0.825936106089,0.715252236471
0.118669059736,0.817069648344,0.556268158954,0.467121083146
0.78370558006,0.217894599779,0.979373204199,0.15064211222
0.2184182132,0.190567826845,0.229678993916,0.00713541471091
0.748800384325,0.681678261927,0.832868926014,0.26838815587
0.109364023387,0.22598323021,0.164106678958,0.934868012068
0.80501212868,0.253971891122,0.784413658761,0.619098055556
0.45178939358,0.448118894662,0.494969477559,0.732579182244
0.822117708717,0.007481611853,0.369913226044,0.927953564101
0.264520872944,0.464940599278,0.170036923842,0.776025824115
0.53068415439,0.125463538338,0.486552949567,0.614619011293
0.29753620492,0.331374832174,0.261936347123,0.412953496781
0.583791915635,0.392887021193,0.0977551614942,0.807789265666
0.577273568875,0.535421685096,0.844602100112,0.637433107929
0.974524167305,0.33297842056,0.458681945133,0.216676875433
0.160510495119,0.164024469665,0.904918697824,0.552208455442
0.130246802528,0.250047908015,0.370066076403,0.0859813517476
0.789877425884,0.272413779074,0.00707416165479,0.0259660446467
0.426284805168,0.992931657294,0.384344440648,0.872948794902
0.776670421923,0.272965247833,0.16647501469,0.522268883149
0.521516071396,0.883282512459,0.902814998437,0.800864533833
0.501494871856,0.720499039824,0.186836729486,0.191957396184
0.795928376437,0.121026075678,0.114557077017,0.22657428768
0.344124432571,0.437077371323,0.794800861395,0.578177147662
0.329316128486,0.0694740670763,0.560286111098,0.32604338583
0.916266234155,0.370883976801,0.135894099078,0.0583300559253
0.509231014432,0.0993673105936,0.842718819257,0.147939667523
0.282018203714,0.802785791876,0.927824906499,0.0101477973308
0.554946755327,0.334813982363,0.894315765258,0.632268553851
0.217842773941,0.111347624042,0.804155811995,0.507533016405
0.213781186503,0.299929694649,0.175831500905,0.335545121805
0.0797763353967,0.0519168693791,0.172818703654,0.0742837154293
0.111655799478,0.579827956465,0.631476117773,0.70735734588
0.458431887541,0.165601085887,0.802696415174,0.782180930032
0.711543471895,0.612415905263,0.882722083745,0.143292955095
0.0855800309071,0.0105534203642,0.112606044855,0.585054353409
0.312315610059,0.804572853116,0.453365103323,0.852800583214
0.962639234413,0.547574607034,0.84664541307,0.939107586097
0.986427526538,0.0876163344239,0.946795478475,0.924092669972
0.360996619648,0.298526846204,0.785357664731,0.33578332413
0.0605767935715,0.733130557282,0.565623414533,0.522123501802
0.224314116644,0.203560446997,0.645513673863,0.711259358951
0.801552100011,0.963040115096,0.840696574688,0.777480040937
0.736899340481,0.664028892163,0.266007480843,0.0348760870197
0.103563726373,0.371788249295,0.487251691389,0.987250853845
0.472224763853,0.88585931304,0.754197054044,0.942044493989
0.773585935955,0.0780624855678,0.615866189829,0.880304011021
0.689534549779,0.725658978976,0.5828021237,0.436658137847
0.0356035189237,0.352801368873,0.710749555101,0.405545992338
0.681502239966,0.0702996348396,0.741088427451,0.822290085117
0.5444561835,0.740222906933,0.752185809939,0.708414018581
0.613777355714,0.273688741581,0.47751374255,0.307209884132
0.526537021242,0.0528280495652,0.22026263322,0.823860679841
0.490950133215,0.362766171155,0.0518252682058,0.541941766938
0.564565511262,0.465536681415,0.060251201738,0.879067668847
0.78762007164,0.967966092318,0.130193726129,0.392765106849
0.531701814595,0.406350850164,0.64811509725,0.92100788907
0.185549265627,0.387959142901,0.891435016891,0.621721179619
0.889734171901,0.546933008195,0.86884655181,0.890115665093
0.185378271913,0.345799373564,0.593253918925,0.855254891077
0.22227805789,0.155407883389,0.688044889419,0.0810885799299
0.230295397265,0.804659467621,0.634931891716,0.335432153122
0.0658629384488,0.183008806577,0.0505068986661,0.401750779095
0.406003698864,0.863392149149,0.695439164379,0.205738635647
0.38270882716,0.8926349133,0.90664568374,0.10571863702
0.605794811789,0.999638979586,0.955314939236,0.038476095502
0.604511522949,0.75220766959,0.109206299411,0.707872143713
0.256510807685,0.14822999257,0.902655402286,0.490627871462
0.193851960243,0.145984249729,0.176927275813,0.575106568436
0.270441860935,0.951577545957,0.0466771116405,0.159024230901
